кровельный,2
шенгенский,41
пуганый,5
продажный,7
грушевый,41
психоделический,7
кристальный,214
раздробленный,9
микенский,1
бедуинский,166
единственный+,1
ершистый,2
именной,65
шанхайский,6
бессолнечный,1
среднесуточный,1
проникновенный,6
новокузнецкий,2
сиенский,5
рябой,3
непрозрачный,49
ученический,2
превосходящий,5
язвительный,5
изнурительный,36
неестественный,30
проселочный,38
подписной,1
фиброзный,2
самоубийственный,2
роговой,3
брянский,1
шершавый,29
стародавний,8
отделенный,128
коллективный,88
пунический,11
ужасающий,109
коралловый,2399
жуткий,2222
камский,1
разнородный,4
всепоглощающий,3
аллегорический,3
тихенький,3
фермерский,11
ртутный,1
светло-синий,3
лозунговый,2
отупелый,1
цифровой,93
односторонний,63
беспошлинный,57
недействительный,2
танковый,4
предсвадебный,5
антропометрический,1
вышеприведенный,1
рыбный,5179
недешевый,234
затерянный,67
хитрый,280
памятный,58
провинциальный,244
безысходный,7
лодейный,1
заводский,102
связной,4
пихтовый,8
первостепенный,2
восточно-азиатский,3
аккуратный,2857
канцерогенный,3
беспрекословный,3
оренбургский,81
добропорядочный,45
демиховский,3
лежачий,166
градостроительный,5
равноправный,2
эндемический,1
верховой,75
муниципальный,808
устный,50
посторонний,382
однопалатный,2
османский,224
цветастый,37
валдайский,5
верный,363
мотострелковый,3
звуконепроницаемый,2
мартеновский,1
конноспортивный,2
странноватый,45
педантичный,17
необжитый,3
ливрейный,4
существенный,738
питейный,44
матерчатый,22
широкий,3958
таксомоторный,1
тощенький,3
цветочный,214
напыщенный,41
чудотворный,45
деликатесный,36
запретительный,1
изношенный,74
анонимный,2
четырехсотлетний,3
татарский,68
правобережный,1
варкий,7
килограммовый,13
мансардный,81
периодичный,1
архитектурный,459
неизбитый,3
пижамный,1
аистовый,1
сторожкий,1
усопший,8
слаборазвитый,2
нежненький,3
одноименный,219
кафедральный,349
психопатический,1
верстный,1
ненавистный,9
молодой,5679
незримый,4
трудоспособный,1
сухонький,4
уважаемый,582
половой,120
неспокойный,187
кобальтовый,4
миниатюрный,179
могучий,158
непреходящий,1
архаичный,7
голопузый,2
врубелевский,1
резковатый,4
бледнолицый,8
полнометражный,2
стерлинговый,1
звездный,429
несмелый,3
перестроечный,9
полубессознательный,1
блажной,1
вездеходный,2
отрубной,2
сумасшедший,338
церемонный,2
милый,8751
рабоче-крестьянский,3
раздаточный,29
потрясающий,3931
умильный,11
недалекий,2353
сосенный,100
двигательный,35
отвлеченный,7
всамделишный,1
аланский,6
просторный,12058
бетонный,623
внимательный,5622
членораздельный,2
драчливый,2
созвучный,9
клейстерный,1
горелый,88
дельный,58
дольний,1
ооновский,1
неолитический,1
официантский,3
менделеевский,3
треугольный,73
контролируемый,9
преодолимый,4
заученный,51
подкупающий,12
тухлый,263
средний,4889
чешуйчатый,7
голенький,5
одетый,374
безлошадный,1
абсолютный,3092
соседний,6169
родительский,44
беспокойный,50
двухъярусный,69
изумрудный,349
женевский,15
разношерстный,83
приглядный,11
прожекторный,3
мучнистый,2
шикарный,6925
нервный,237
смутный,54
заснеженный,110
энергичный,284
глухой,206
трубопроводный,3
кульминационный,3
береженый,7
древний,1832
передающий,5
каллиграфический,6
фиджийский,16
миди,9
смежный,132
хвостатый,7
фирменный,820
дерьмовый,46
последний,9193
коммунистический,18
аварийный,47
улыбчивый,2654
поеный,1
случайный,712
теплый,13332
бальный,92
рыжеусый,2
кондукторский,2
утробный,2
гасконский,1
довольный,12594
живой,3283
служащий,835
неликвидный,2
недошедший,2
тупорылый,19
свежескошенный,2
небесный,48
сезонный,106
сугубый,75
цепной,68
пятнистый,41
луковый,105
рекламный,579
толстый,848
севильский,2
журнальный,781
жировой,20
пикниковый,1
неожиданный,619
ушной,35
мгновенный,238
суповой,38
молуккский,1
четырехрядный,1
бедненький,104
пешеходный,827
чопорный,98
люксовый,85
нереальный,669
придонный,1
женский,768
громогласный,25
черкасский,1
красногрудый,1
сушильный,29
невеселый,19
полуразрушенный,107
неуклюжий,32
забытый,203
растяжимый,3
всемерный,8
ирреальный,3
космический,68
авторизованный,1
взрывоопасный,1
компьютерный,109
рапной,2
топлес,83
психотропный,1
двухколейный,1
дынный,44
брюссельский,23
голеностопный,2
спонтанный,132
зигзагообразный,5
метровый,1656
наземный,126
пафосский,2
чкаловский,3
вместимый,2
фосфористый,2
невообразимый,99
тральный,1
чреватый,27
проигрышный,4
светло-бежевый,18
слитный,4
свердловский,3
сверхъестественный,98
автоматический,101
аномальный,21
панировочный,7
осторожный,429
хлесткий,3
зелененький,115
бальнеологический,38
традиционный,2114
неисповедимый,3
немногочисленный,261
клеклый,4
нахмуренный,5
идентичный,39
невнятный,144
бессмысленный,98
дачный,85
серенький,104
расчудесный,10
страждущий,59
падуанский,5
алхимический,7
распиловочный,1
взаимный,46
самолетный,25
самозваный,1
гармонический,1
завершающий,28
ледовый,37
бельгийский,84
асексуальный,2
алфавитный,1
эксклюзивный,154
заказной,262
грядущий,22
добренький,1
ночной,3321
леденцовый,1
магнитофонный,4
стоящий,1430
казусный,1
полубольной,1
ненужный,171
командировочный,69
медлительный,170
непредоставленный,1
кичливый,2
тюбинговый,1
генераторный,2
анкетный,5
ярославский,28
семидесятилетний,5
тувинский,1
бесспорный,80
штатный,37
романовский,1
насмешливый,1
концептуальный,9
конголезский,2
неласковый,6
несоизмеримый,3
бедренный,1
третичный,1
певческий,6
заезженный,37
задрипанный,38
хлористый,3
своевременный,211
пробивной,2
скоропалительный,1
напольный,136
иберийский,7
монументальный,95
школьный,462
прибрежный,437
быстроходный,50
седалищный,1
низкочастотный,4
разодетый,13
многоярусный,28
продуктовый,784
постельный,3559
анчоусный,2
одногорбый,2
эфирный,33
кусковой,45
туалетный,1186
простецкий,41
гарантированный,108
безобразный,361
скаредный,1
перепелиный,6
высококлассный,66
замедленный,14
вопиющий,55
пузатенький,8
аэрофлотовский,15
полярный,35
чаевой,4253
непаханый,3
невеликий,9
потребительский,5
марафонский,2
дельфтский,2
быстренький,241
минималистический,21
беспрестанный,16
грунтовый,65
уязвимый,2
узкий,10032
молодцеватый,1
кишечнополостной,4
отопительный,1
неудивительный,60
мелодраматичный,2
маневровый,1
вязкий,22
ампельный,2
трехцветный,9
мистичный,1
домский,75
ценный,549
твердокаменный,4
печерский,5
европейский,3631
утомленный,77
хорватский,304
квадратный,418
ситцевый,14
прекрасный,13340
разводный,83
исключительный,756
гейзерный,5
воплощенный,8
надоедливый,155
обостренный,2
сушеный,92
рисовый,562
фигуристый,5
многотысячелетний,1
антресольный,2
критический,50
страшненький,129
межконфессиональный,1
маревый,2
заядлый,44
цветущий,984
малоазийский,2
коричный,11
нелюбопытный,2
печальный,226
водительский,55
амбровый,4
застывший,50
геронтологический,2
бронзовый,73
труднодостижимый,-1
общедоступный,34
упаковочный,7
пуховой,36
каменистый,1104
безразличный,89
модернистский,8
разъезжий,1
летальный,4
пенный+,2
тряпочный,38
шариатский,2
жизнелюбивый,1
единственный,17056
постсоветский,43
мировой,451
мощный,686
нездоровый,38
сюжетный,6
бесплатный,14206
непроницаемый,5
ладненький,2
электрон,6
витражный,32
чеканный,1
плохонький,39
плюгавый,3
серебристый,46
выпускной,4
неспешный,518
беспроблемный,71
прихотливый,54
ходячий,25
юрский,4
целенький,7
беломраморный,4
оторопелый,3
ориентировочный,25
песчаный,7552
сочинский,84
добывающий,2
заразительный,4
доверчивый,48
подарочный,50
краснодарский,114
глубокий,2444
визуальный,102
лавровый,30
собственный,5288
газированный,232
шампанский,1723
мокрый,971
доморощенный,21
абрикосовый,173
неискушенный,55
малоэтажный,48
свеженький,198
кремовый,115
латексный,85
исправный,797
вареный,3797
валяный,2
содержательный,73
автозаводский,1
годный,21
несказанный,55
недоброжелательный,74
проказливый,1
кричащий,90
самофракийский,5
песочный,1349
консольный,1
искушенный,134
беременный,82
соответственный,1418
этичный,12
адский,54
домовитый,1
витой,49
свежезамороженный,1
лучистый,2
редкий,2271
диссидентский,2
дорожный,303
озоновый,1
трехфазный,2
предусмотренный,55
обнинский,0
манящий,51
длиннорукий,1
длинноватый,0
шпротный,5
шлюзовой,1
стеклодувный,4
графический,2
огромный,23694
изворотливый,6
общенациональный,3
шестизначный,1
зоологический,17
хваткий,10
валлийский,2
короткофокусный,2
технологичный,2
фрунзенский,1
гнетущий,32
спаянный,1
малоактивный,3
делфтский,1
расторопный,503
бутовый,3
метафорический,1
несимпатичный,44
брюзгливый,7
садовый,78
набортный,2
легендарный,137
красивенький,51
гомерический,6
предосудительный,2
наукообразный,2
рыжий,227
обжорный,9
обдуманный,3
майорский,1
пищевой,154
линейный,5
зонированный,3
модерн,94
пудовый,6
непредвиденный,32
непривычный,303
пряничный,37
влюбленный,259
сведущий,2
веронский,8
ялтинский,27
изодранный,1
лобовой,48
концентрический,3
шафрановый,3
необременительный,24
терпковатый,1
казистый,2
копенгагенский,5
кастовый,3
наварной,1
вводный,27
богатый,2107
потерянный,141
нубийский,32
претенциозный,13
голографический,1
неумышленный,1
наружный,118
талантливый,260
вузовский,1
манерный,9
часовой,800
выдержанный,104
неземной,86
палящий,301
малоговорящий,2
шестиконечный,2
учебный,79
млечный,3
опознавательный,31
раздражительный,8
российский,2234
наставной,3
судьбоносный,1
безъязычный,1
принципиальный,359
запасный,103
самонадеянный,10
древовидный,7
харизматический,2
вящий,6
сочный,570
плотный,997
стоячий,80
жидкостный,4
ворованный,2
ароматический,87
престранный,5
одноглазый,4
надворный,6
неотразимый,3
зримый,5
неоспоримый,101
грязевый,120
целомудренный,4
плохенький,27
лимонадный,5
вируский,4
красногорский,5
травленый,1
милетский,3
клевый,378
содовый,59
сокрушенный,1
однодневный,122
фландрский,1
ферментный,2
кладбищенский,1
раскидистый,54
красненький,32
педиатрический,2
уступчивый,7
нестареющий,2
франкфуртский,4
безнадзорный,1
немноголюдный,101
садистский,3
чернобровый,-1
сергиевский,2
пьяный,1735
рыболовный,26
островной,71
рентгеновский,9
несущественный,48
постижимый,3
благорасположенный,1
однотипный,224
венгерский,350
интернешнл,8
взлетно-посадочный,32
кутузовский,7
стационарный,227
духовный,73
возбудимый,1
перловый,8
грибной,211
развязный,45
трехразовый,177
читальный,1
субэкваториальный,4
спичечный,30
гипертонический,1
неверующий,7
врановый,1
успенский,65
минималистский,11
показательный,112
каслинский,1
скромный,2668
безукоризненный,63
проекционный,9
округлый,39
детородный,2
активный,2981
оперативный,613
спасательный,122
немолодой,122
поверхностный,65
одноместный,790
непобедимый,1
полуденный,59
сверхнормативный,1
безбожный,37
плиточный,84
жеваный,6
предвыборный,1
черно-серебристый,2
полновесный,9
молоденький,155
воздушный,344
ссыльный,7
произвольный,17
бакалейный,1
терпеливый,227
протертый,254
жизненный,97
мочегонный,4
косоватый,1
решительный,49
безъязыкий,1
безотказный,17
маленький,43065
волнообразный,3
пошленький,2
коммунальный,29
таблеточный,3
целеустремленный,2
записной,3
несоленый,73
сальниковый,1
гербовый,1
тазовый,2
миссионерский,1
непростой,101
одностворчатый,1
копеечный,64
текстильный,223
борцовский,1
буддистский,96
больший,43916
ходкий,1
оживленный,702
сподручный,1
стрельчатый,13
мерзкий,358
электромедицинский,3
строительный,392
благожелательный,112
токийский,24
академичный,3
рыбацкий,241
физкультурный,10
необоснованный,59
квантовый,4
релаксационный,15
состоятельный,98
маслиновый,2
подмосковный,105
чувствительный,93
погодный,68
типичный,1040
питьевой,603
византийский,107
лишенный,75
приводный,1
звонкий,163
туннельный,5
специализированный,148
невидимый,51
сеяный,1
мертвецкий,4
неохотный,123
красящий,1
тихорецкий,1
медицинский,462
фразеологический,2
клубничный,467
пружинный,30
раздельный,413
филигранный,6
прокислый,3
францисканский,27
натяжной,12
несообразный,1
умиленный,1
енотовый,2
схематический,5
знающий,630
косячный,1
большеглазый,1
патриархальный,13
йеменский,1
гаванский,8
общественный,1241
скульптурный,55
столикий,1915
поршневый,1
затхлый,147
невысыхающий,2
адыгейский,16
вязаный,90
благовоспитанный,3
кисельный,4
сумочный,2
трезвый,198
глубокоуважаемый,1
сенсорный,19
допотопный,192
лояльный,80
коварный,61
санитарный,89
блошиный,29
тельный,23
лиричный,5
копровый,1
купальный,209
канарский,57
пражский,423
находчивый,31
тесный,1259
оливковый,1188
голожаберный,2
реальный,2975
титовский,1
корешковый,1
двуместный,26
ноу,72
уклюжий,1
моравский,30
упругий,40
хулиганистый,3
романический,2
батарейный,1
преданный,33
ветхий,190
вяземский,4
брынзовый,2
игорный,1
диковинный,69
заговорщицкий,2
китийский,2
поражающий,41
угнетающий,16
лаконичный,72
трехлитровый,3
свободный,5450
горнолыжный,226
приречный,1
жидковатый,3
настоятельный,239
страховочный,4
валенсийский,6
балованный,3
серо-буро-малиновый,3
нафталиновый,1
кумранский,1
любопытный,216
пушкинский,36
даосский,6
сухенький,2
исторический,1504
безоглядный,2
расписной,69
пергаментный,2
сыгранный,5
безболезненный,15
эдемский,1
эвенский,1
савойский,12
эбеновый,6
типический,1
прозрачный,3388
навесный,54
большой+,6
капсульный,1
созрелый,3
утренний,1358
остылый,13
гнилой,149
конный,124
точильный,1
респектабельный,355
автотранспортный,2
дистанционный,22
преотличный,11
булыжный,57
змеиный,143
вспомогательный,24
тирольский,23
караимский,8
кубический,7
презрительный,43
англо-ирландский,1
серьезный,931
переговорный,29
бритоголовый,16
минорный,4
всеобщий,119
средневозрастной,1
рамный,1
двухгодичный,7
ватутинский,1
вегетативный,1
непонятый,7
голливудский,25
окрасочный,2
черно-белый,125
банковский,60
исламский,28
подземный,776
ежевечерний,205
спокойненький,20
упорный,214
елизаветинский,1
охотливый,1
мозолистый,2
неплодородный,1
медитативный,11
зеленовато-желтый,3
всесторонний,4
сдавленный,3
недеревенский,2
малый,11986
микст,7
мороженный,1871
некурящий,175
атолловый,3
полировочный,1
неравноправный,2
этрусский,5
волокнистый,4
воробьиный,7
крепежный,1
храмовый,88
развесной,43
буквенный,2
общепитовский,38
репчатый,39
травяной,280
этиловый,4
легкоатлетический,1
чилийский,32
полупустой,319
майский,243
светлый,3059
суховатый,37
буквальный,1055
сибирский,48
льняной,52
прозорливый,3
территориальный,76
капельный,3
кокосовый,505
автомобильный,223
беззащитный,14
денежный,119
весельный,4
пиротехнический,4
самоходный,3
потенциальный,65
нужный,9588
английский+,2
полномерный,2
злобный,130
шахматный,26
юмористический,45
обутый,9
мучной,106
бодрящий,89
лошадиный,33
нелирический,2
парусный,59
волосяной,1
сладостный,8
лучезарный,52
шиферный,1
кабельный,77
импровизированный,135
пузатый,67
древнеиндийский,2
пророческий,1
ротанговый,41
отрицательный,985
военный,339
литературный,64
плоский,546
детский+,4
позавчерашний,39
однокамерный,2
рудиментарный,4
воспитанный,494
обрезный,4
ребяческий,1
мусорный,284
аргентинский,41
безостановочный,5
курьерский,4
тусклый,190
покупательский,4
звериный,8
вибрирующий,1
орошаемый,2
коллегиальный,3
боливийский,1
незаменимый,19
послеоперационный,4
тушеный,2960
анисовый,40
непьющий,48
раскормленный,2
малорослый,5
ершовый,7
чахлый,50
упрощенный,20
благочинный,3
яковлевский,4
мясной,5421
самодеятельный,37
аквамариновый,6
кристаллический,6
хороший,105382
тихоходный,11
чудный,976
новоиерусалимский,1
дробленый,10
арктический,1
следовой,2
великодушный,19
обратный+,1
тарелочный,2
первоклассный,88
ячменный,2
дискотечный,27
зелено-желтый,4
служебный,115
принужденный,5
привозный,277
фольклорный,110
зачумленный,2
мальтийский,94
родосский,34
носовой,23
гороховый,55
вислоухий,2
неправильный,269
категорический,52
центральный,4550
темно-синий,56
изначальный,809
лихой,91
сытый,431
древнегреческий,54
дойный,3
трехосный,2
химический,193
посадочный,329
зоркий,37
разливанный,3
кабардинский,3
предзакатный,5
текущий,179
явленный,1
львиный,40
кашмирский,1
славгородский,2
вышеперечисленный,206
бесполый,1
крестильный,6
маловажный,41
двухтактный,1
панический,7
порывистый,21
узковатый,16
шустрый,413
неумолимый,10
душный,1208
удивленный,88
пышный,227
трубчатый,4
вышеназванный,33
шутейный,2
переменный,97
омулевый,2
плебейский,3
злачный,64
бахчевой,6
невозвратный,8
карагайский,3
куршский,38
гагринский,2
переходящий,166
антикварный,79
соевый,874
премиальный,46
ласковый,1245
южноафриканский,1
моторный,245
бывалый,802
шоколадный,1072
плотный+,4
черноморский,165
флористический,2
эстляндский,2
гибралтарский,4
тихонький,36
несчастливый,8
коммуникабельный,74
раскидной,1
задорный,89
купеческий,28
противопоказанный,22
менторский,5
оккультный,2
детский,21812
платежеспособный,1
дозорный,2
спитой,1
альпийский,119
модерновый,36
нобелевский,9
страхолюдный,2
непохожий,41
галерейный,1
поликлинический,1
тазобедренный,1
смазливый,3
магнолиевый,4
тщательный,620
приходящий,107
ражий,1
неприличный,98
вересковый,1
торический,1
непродолжительный,107
оглушительный,44
нижеизложенный,10
кубанский,18
зрительский,4
бальзамический,11
исполнительский,1
заочный,5
летний,1963
доминиканский,299
сельджукский,4
минусовый,255
барочный,54
любимый,1903
чесночный,105
вкусный,38012
неважный,290
нелепый,115
охраняемый,190
важный,2179
осознанный,20
динамичный,109
карибский,429
голый,489
настоящий,4667
специфический,549
тунисский,446
незаслуживающий,2
презентабельный,90
нетрезвый,93
боголюбовский,2
маврикийский,2
мясницкий,4
прыжковый,5
трансконтинентальный,3
золоченый,49
мылкий,1
горяченький,17
конфузный,2
канонерский,1
тисовый,2
надувной,574
погрузочный,1
прогулочный,441
дешевенький,37
скандинавский,48
фисташковый,87
свежеиспеченный,82
неудобный,2111
игровой,1008
капитолийский,11
пониженный,6
конкурентоспособный,2
неуспевающий,8
голодающий,30
афишный,1
сухощавый,8
бродвейский,4
плюгавенький,4
запущенный,154
туфовый,1
багажный,100
горбатенький,4
нарядный,270
раздражающий,48
парковый,168
афро-азиатский,1
розовый,1844
лазящий,4
свойский,3
четвероногий,9
постоянный,8128
бесконтрольный,8
дуговой,2
самодельный,80
громкий,1874
полуторный,201
чаемый,88
свободомыслящий,4
личной,1044
квиринальский,2
пятиярусный,2
муляжный,1
каникулярный,2
пик,478
анфиладный,2
жизнерадостный,229
досужий,2
орский,3
вековечный,1
пятиэтажный,122
сдобный,69
опьяняющий,19
толстенький,43
табачный,69
артистичный,95
существительный,2
новый,20108
непререкаемый,1
тихоновский,2
компонентный,2
биометрический,1
буфетный,10
отварной+,3
шляпный,1
ненастный,7
поэтажный,1
дымчатый,4
отличный,29531
туевый,1
нравоучительный,4
сомнительный,433
паспортный,800
крюковой,1
удушающий,27
македонский,48
общеобразовательный,1
пагубный,3
военизированный,3
старомодный,20
котлетный,5
сказочный,1084
массажный,739
иконописный,8
марочный,55
противоречащий,1
неизгладимый,164
трехпалубный,19
монотонный,76
комедийный,64
русскоязычный,1207
корректный,471
формальный,108
опросный,2
палатинский,5
модельный,36
сине-зеленый,18
скрытый,75
циклический,5
высоченный,200
бензиновый,26
снежный,125
трудовой,125
омерзительный,61
приветливый,14120
безлиственный,1
неконтактный,5
таинственный,117
одномоментный,3
инерционный,1
гатчинский,5
общепонятный,2
лесной,281
многоступенчатый,12
аналоговый,3
уравновешенный,37
средненький,429
четырехместный,53
ременный,11
лайн,73
сумбурный,74
экстра,51
приглушенный,94
роковой,6
бирюзовый,741
процедурный,40
кукурузный,376
запойный,1
туристический,2252
неотлучный,2
посреднический,1
хвалебный,88
нагловатый,104
ослепительный,65
меняльный,4
примиряющий,6
принудительный,70
союзный,16
паяльный,4
брусчатый,13
экономный,197
неведомый,61
придирчивый,222
дальний,1514
обходной,8
балийский,231
стабильный,154
форменный,31
скрипичный,2
бесподобный,329
болезнетворный,3
клоповый,16
гуманный,37
майсенский,2
молочный,1079
дочерний,3
обнаженный,40
водоотталкивающий,3
йоркширский,6
услужливый,965
сносный,1225
шланговый,4
предательский,4
развлекательный,1412
неорганизованный,35
вяленый,92
цилиндрический,6
малочисленный,44
мудрый,82
секционный,3
анжуйский,2
фиолетовый,157
насыпной,199
чешский,867
беспилотный,1
нахальный,70
незнаемый,2
ватный,299
плоскодонный,1
неизбежный,63
верхний,1773
народнохозяйственный,1
крупнозернистый,19
покупной,38
острожный,6
высококультурный,6
отвесный,129
большеватый,2
радиоуправляемый,9
сокрушительный,5
неслыханный,4
наличный,161
затянутый,92
судорожный,44
давний,81
положенный,615
видимый,4157
заблаговременный,28
посмертный,3
стеклокерамический,2
эротичный,10
вульгарный,38
усатенький,2
поголовный,44
неуловимый,35
захирелый,1
сопоставимый,17
дообеденный,3
самостоятельный,1709
бургундский,3
ракообразный,16
иглокожий,3
упреждающий,3
протянутый,30
широкоплечий,4
ездовой,4
туркменский,10
священный,167
утлый,11
густо-синий,1
французский,2904
незабываемый,1001
культурно-исторический,13
бурундуковый,1
пластический,5
гусевский,2
положительный,3056
биосферный,2
дисциплинированный,47
окрестный,179
ректальный,2
теннисный,2237
аллейный,2
гранитный,59
уничтожающий,1
вооруженный,61
угодливый,3
дремотный,3
заправский,11
пушистый,175
ольхонский,1
круглый,1291
эдинбургский,6
азиатский,719
философический,1
байдарский,4
внеземной,4
самозабвенный,9
брезентовый,9
актуальный,220
электронный,711
дубовый,123
районный,23
сравнимый,77
одноногий,3
кочанный,4
незамедлительный,30
спальный,773
спинальный,3
великий,1285
обособленный,80
предпоследний,361
ландшафтный,279
папуасский,1
таможенный,200
асфальтовый,56
ноябрьский,33
промышленный,101
плясовой,1
режиссерский,1
бессильный,4
нерегулярный,41
заборный,2
твердолобый,1
недоработанный,2
разобщенный,5
коробчатый,2
завозный,9
ларечный,2
благополучный,265
нарезной,7
стойкий,707
карточный,36
неразбавленный,105
курящий,453
прозаичный,11
целесообразный,13
превеликий,23
поршневой,1
нераздельный,1
однополосный,10
затаенный,3
сиамский,52
многоопытный,6
торжественный,178
грубоватый,53
атлантический,110
минимальный,749
пятерочный,9
унылый,288
болгарский,981
понятливый,27
недопустимый,32
интеллектуальный,34
неуспешный,1
подлинный,46
ушатый,1
переходной,14
ливийский,139
знойный,61
урожденный,2
чартерный,116
поземный,1
зальный,4
характерный,410
аскетичный,110
малопонятный,5
этнографический,55
эгейский,654
куриный,1173
сухой,3610
бережливый,2
заклятый,3
неоновый,35
отпетый,1
трехгодичный,4
склонный,29
хоботовый,1
заслуженный,66
молодежный,962
неоправданный,113
голландский,134
рослый,35
неописуемый,181
фильмовый,14
малоприветливый,1
цокольный,267
янтарный,78
брезгливый,104
газовый,87
человеческий,381
механизированный,4
мастеровой,4
резервный,36
елейный,3
казанский,150
беглый,101
литровый,301
отельный,3867
диагональный,4
государевый,1
добросовестный,247
лузский,4
полупрозрачный,43
усеченный,14
нудный,234
паркий,285
четырехэтажный,93
жертвенный,9
устроенный,88
высокосортный,6
тихоокеанский,27
слабоватый,152
костный,2
подзабытый,12
пошлинный,1
парусиновый,1
конфликтный,46
кратковременный,95
паяный,1
соковый,227
всепроникающий,5
всемирный,66
каширский,7
полноводный,14
шибкий,61
жадный,261
постепенный,363
планомерный,6
несогласный,2
русско-французский,4
опустелый,2
нерушимый,1
воздухоочистительный,2
тайский,2216
бледный,126
электрик,31
грецкий,79
пиковый,50
паскудный,6
резвый,48
толерантный,13
несподручный,2
позитивный,1297
многомерный,1
царицынский,1
ссудный,2
гаревый,2
трудновыполнимый,1
кумачовый,2
кранный,2
неизвестный,552
потертый,244
стальной,120
стесненный,9
демисезонный,1
бочковый,43
первичный,42
безобидный,131
лакомый,15
расстроенный,52
ставленый,3
нестандартный,172
природоохранный,14
заокеанский,3
парообразный,2
губернский,1
заморский,52
лагунный,23
крутенький,3
оценивающий,12
толовый,3
паназиатский,1
налитой,68
темноватый,85
спускаемый,2
мизерный,157
тутовый,6
стольный,6
северный,1062
тамбуканский,4
мусоросжигательный,2
букинистический,4
цветной,779
предрасположенный,1
неприглядный,77
отварной,1070
предстоящий,117
стреляный,5
цельный,97
боградский,1
предложный,16
щедрый,199
худосочный,7
очевидный,333
манильский,1
степенной,59
распыленный,2
пафосный,310
поточный,2
бесцеремонный,61
корпоративный,107
безгрешный,3
заинтересованный,58
пухлощекий,1
требовательный,142
неудобоваримый,11
вызывной,1
хаотичный,108
исходный,47
благонадежный,2
продолжительный,222
обрывистый,70
гривастый,1
пленный,9
розеттский,2
здоровенький,2
желудевый,2
ступенчатый,44
исчерпывающий,22
юридический,28
максимальный,569
хамоватый,312
златоглавый,1
герпетический,1
шизофренический,2
поганенький,8
банановый,572
пестиковый,-1
проточный,73
непрезентабельный,38
игристый,52
медикаментозный,3
бессердечный,1
африканский,258
смешанный,305
имбирный,7
шинкованный,5
незагруженный,3
карьерный,7
скользкий,697
снайперский,2
шубный,61
четырехзначный,8
совокупный,6
двинский,1
весомый,71
нетехнический,1
двухсуточный,3
средневековый,691
крупный,3536
обеднелый,1
ханский,4
незакрытый,6
южный,1357
обветшалый,80
брюнетистый,1
поселочный,2
праворукий,4
стенной,74
пресыщенный,12
начитанный,36
диатезный,1
яванский,8
коммерческий,94
тожественный,2
великолепный,4746
убедительный,68
анархический,1
прилипчивый,44
зрительный,67
придорожный,100
агентский,1
полусонный,32
романтичный,588
пуншевый,1
паразитический,2
финский,595
кабачковый,35
обратный,6442
барбарисовый,1
неитальянский,1
блинный,19
горский,14
неприступный,31
третьеразрядный,2
сногсшибательный,54
ответственный,428
малопригодный,1
приличествующий,4
совковый,385
предгорный,2
доисторический,118
современный,3609
руанский,3
неискоренимый,2
крошечный,759
бежевый,139
пузырчатый,1
перерослый,3
надменный,84
барьерный,17
многонациональный,59
фунтовой,5
баклажанный,32
обтянутый,32
манговый,84
золотистый,173
истрепанный,4
завтрашний,43
конкурсный,15
монастырский,101
венский,369
смородиновый,4
солнцезащитный,147
дистрофический,0
изгибистый,1
панельный,16
буржуйский,39
идеологический,11
авачинский,3
хлебный,110
органолептический,4
малахольный,1
кормленый,1
пещерный,50
несопоставимый,2
приоткрытый,17
пойменный,1
аульный,1
спорный,104
серебреный,4
семиэтажный,53
валунный,2
неоднозначный,128
грязненький,56
протухший,37
подневольный,2
далматинский,9
еловый,30
уединенный,538
плотненький,34
индонезийский,76
подобный,1682
грейпфрутовый,113
нильский,5
грациозный,26
каменный,1418
давнишний,10
гамбургский,1
скислый,3
полуторачасовой,22
свежезаваренный,14
декабрьский,18
свистящий,11
сосредоточенный,16
незабвенный,21
пупырчатый,4
смачный,24
суррогатный,5
ядреный,15
лекарственный,18
суеверный,2
бесследный,6
дефицитный,16
разбитной,10
заполярный,4
разнополый,8
проходимый,56
сердобольный,16
наигранный,6
злополучный,42
облегченный,24
водоочистительный,3
бледненький,6
постыдный,4
невыразительный,14
мордатый,13
непосильный,18
заковыристый,11
вильнюсский,13
вертолетный,8
рьяный,32
переводный,3
подержанный,3
белокочанный,11
мускулистый,12
марионеточный,2
бронетанковый,2
тевтонский,6
дефективный,9
человечный,25
негожий,1
почернелый,2
глазастый,3
зубастый,17
старочешский,11
воронежский,21
каверзный,7
посудный,13
пятнадцатилетний,5
хиленький,31
неучтивый,1
предпочтительный,36
плодородный,19
